time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-00:02:21,123.119.35.212,3,524851,0,388,0,63,55,80,138,67,144,280,338,20,78,195,81664,154240,198656,0,0,0,0
19-00:50:48,114.252.4.5,3,524809,7566,388,6,16,16,27,60,17,34,227,260,20,58,220,81664,170905,263936,0,0,1,0
19-01:02:51,125.34.106.73,3,509289,440640,377,324,0,614,1920,12285,2852,37013,7151,120000,5,27,45,81600,370453,522944,4,0,4,1
19-01:12:26,114.246.123.148,26,503837,212208,373,157,0,46,943,3155,2005,10418,5840,13573,5,18,30,81664,224160,263936,3,0,4,1
19-01:15:12,202.108.2.42,3,519750,4050,385,3,13,12,13,13,7,26,213,213,20,89,184,0,46378,194432,0,0,0,0
19-01:37:38,117.79.93.39,3,500908,5840,344,4,10,10,11,13,7,20,211,213,20,73,157,0,39637,210304,0,0,0,0
19-01:39:56,123.118.6.101,3,524861,0,388,0,16,16,21,38,20,35,221,238,20,56,198,81600,162528,522944,0,0,0,0
19-01:48:20,111.194.172.213,3,501733,124593,359,102,21,21,813,1891,761,3101,2406,23229,6,23,30,14720,372496,911744,2,1,0,0
19-01:50:9,123.117.60.171,3,526766,313664,390,241,36,36,1211,3662,4770,23277,8353,40408,5,11,30,81664,185077,263936,9,0,7,2
19-02:41:36,111.193.68.243,3,538238,298908,375,207,12,12,958,22334,555,17780,1755,120000,20,60,180,87616,179696,459712,1,0,1,0
19-03:36:29,114.247.10.142,3,520000,543400,400,418,0,140,222,328,132,280,474,120000,20,73,144,14656,63536,124800,1,0,0,0
19-05:29:40,114.242.249.142,3,524812,7051,388,6,14,14,15,17,6,28,214,217,20,34,128,0,15076,131072,0,0,0,0
19-05:36:21,202.108.2.42,3,526174,6750,391,5,13,12,12,13,6,26,212,213,20,75,185,0,35296,194432,0,0,0,0
19-05:46:5,124.64.25.125,3,522158,159120,387,117,20,20,531,14964,695,14911,1311,120000,5,57,193,81600,164784,522944,2,0,0,1
19-05:58:58,123.118.124.146,3,522063,116316,365,81,15,15,2539,12411,995,7795,5103,68620,20,52,114,87616,165888,394944,1,0,2,0
19-06:02:10,202.108.2.42,3,530224,6750,394,5,13,13,13,14,7,26,213,214,20,75,188,0,35744,194432,0,0,0,0
19-07:41:50,111.199.47.101,3,513488,285760,368,218,16,16,273,562,1377,2272,1859,8763,5,18,38,87616,247400,451264,4,0,4,2
19-08:23:34,114.244.181.12,3,539307,0,375,0,19,16,24,73,21,66,224,273,20,56,184,14720,114892,515840,0,0,0,0
19-08:27:3,58.132.176.8,4,510075,606560,377,446,0,1970,6864,11349,5931,13742,18452,120000,5,24,55,81600,405459,522944,9,2,2,3
19-08:37:12,114.243.135.111,3,511627,16320,377,12,21,16,19,25,14,42,219,225,14,20,44,61248,223004,351296,7,0,8,0
19-08:38:50,114.245.58.139,3,501119,1444624,371,1067,0,147,245,358,404,1266,1273,7210,5,10,47,81664,234688,263936,27,0,17,9
19-09:11:18,114.244.155.155,3,513172,1056720,380,777,36,36,631,1456,2395,4732,10581,120000,5,20,156,81600,387648,528576,5,0,1,3
19-09:25:4,124.65.70.90,10,513254,1361712,356,952,14,14,611,991,475,1178,1560,5625,5,9,39,66164,66678,66700,29,0,5,23
19-09:31:31,61.50.248.5,3,524807,0,360,0,13,13,13,14,8,26,213,214,20,75,134,5888,70670,131072,0,0,0,0
19-09:31:32,61.50.248.5,3,524810,0,361,0,13,13,13,14,9,26,213,214,20,73,137,5888,67470,131072,0,0,0,0
19-09:31:33,61.50.248.5,3,524810,0,361,0,14,13,13,14,11,43,213,214,20,72,134,5888,67456,131072,0,0,0,0
19-09:31:34,61.50.248.5,3,524810,0,361,0,14,13,14,15,12,33,214,215,20,73,134,5888,70883,131072,0,0,0,0
19-09:31:36,61.50.248.5,3,524808,0,361,0,14,13,13,14,8,26,213,214,20,73,135,5888,67783,131072,0,0,0,0
19-09:31:40,61.50.248.5,3,524810,0,361,0,14,13,13,14,8,28,213,214,20,72,137,5888,67015,131072,0,0,0,0
19-09:31:41,61.50.248.5,3,524808,0,361,0,14,13,14,15,9,26,214,215,20,73,136,5888,69233,131072,0,0,0,0
19-09:31:44,61.50.248.5,3,524808,0,361,0,14,13,14,14,8,28,213,214,20,72,136,5888,68408,131072,0,0,0,0
19-09:44:35,114.251.225.1,3,523233,546720,387,402,13,13,22,72,13,52,222,120000,2,87,198,81664,169625,262400,1,0,1,0
19-09:45:25,124.65.70.90,14,531432,884452,368,621,13,13,430,543,197,1145,1064,2848,5,11,41,66172,66676,66700,29,0,3,25
19-09:49:29,124.65.70.90,3,536700,804564,372,565,15,15,453,519,164,1168,1162,4252,5,9,38,66172,66678,66700,33,0,4,28
19-10:04:29,61.50.248.5,3,524820,0,361,0,13,13,13,15,10,26,213,215,20,72,135,5888,66844,131072,0,0,0,0
19-10:05:42,61.50.248.5,3,524820,0,361,0,14,13,14,14,16,56,213,214,20,73,134,5888,69063,131072,0,0,0,0
19-10:07:12,61.50.248.5,3,524820,0,361,0,14,13,14,14,13,44,213,214,20,74,136,5888,72320,131072,0,0,0,0
19-10:08:37,123.125.26.227,3,533760,389520,395,292,25,25,1639,3505,1173,5487,4432,39672,6,23,36,81600,355085,522944,4,0,4,0
19-10:29:29,123.123.233.174,3,535466,1105498,396,825,79,79,4632,10363,4594,24083,20938,120000,5,19,53,81664,230710,263936,7,1,4,2
19-10:34:37,114.247.10.154,3,524820,0,405,0,46,45,187,264,66,228,396,470,20,48,54,14656,41270,46848,0,0,0,0
19-10:35:6,114.247.10.154,3,524820,0,405,0,237,106,216,275,181,950,703,1187,20,44,48,14656,38630,42240,0,0,0,0
19-10:36:58,114.247.10.154,3,524820,1300,404,1,233,101,185,304,171,750,613,983,20,47,52,14656,40209,44224,0,0,0,0
19-10:39:52,111.193.233.107,8,534437,8700,371,6,15,15,16,18,12,30,215,218,20,47,171,247640,262140,262140,8,0,1,0
19-10:56:57,61.50.248.5,3,524820,0,361,0,13,13,13,14,9,26,213,214,20,71,137,5888,67313,131072,0,0,0,0
19-10:57:12,202.60.124.252,25,549846,68944,379,48,2168,576,1235,2168,1974,8672,6921,10840,6,31,45,65700,80884,226300,1,0,2,0
19-11:01:56,202.108.2.42,3,506180,10800,376,8,13,13,13,14,6,26,213,214,20,78,138,0,38698,124288,0,0,0,0
19-11:06:10,123.117.225.65,3,543083,2720,401,2,12,12,214,2348,141,2495,777,4843,20,63,227,81664,167360,263936,0,0,0,0
19-11:07:3,111.198.71.38,3,537662,0,398,0,25,21,33,47,26,51,232,247,20,103,188,81600,287210,522944,0,0,0,0
19-11:08:4,111.196.102.131,3,537662,0,398,0,36,36,151,462,59,72,351,662,20,98,240,81600,243315,522944,0,0,0,0
19-11:17:21,114.244.178.191,3,534811,0,370,0,13,12,13,15,14,26,213,215,20,63,175,259328,262144,262144,0,0,0,0
19-11:19:48,202.108.2.42,3,521100,4050,386,3,13,13,13,14,8,26,213,214,20,88,182,0,46080,194432,0,0,0,0
19-11:24:15,114.252.65.5,3,542272,824160,401,606,0,17,2734,5907,5257,20129,14786,120000,5,28,63,81600,306602,522944,7,0,1,3
19-11:28:34,61.149.136.214,127,537662,220320,398,162,26,24,317,1307,213,709,750,1834,20,73,189,81664,187776,263936,0,0,1,0
19-11:35:2,61.50.248.5,3,524818,0,361,0,13,13,13,15,10,26,213,215,20,72,136,5888,66844,131072,0,0,0,0
19-11:36:56,124.65.116.142,127,544571,598400,402,440,18,17,205,1212,109,537,491,120000,2,60,173,13632,104256,368320,1,0,1,0
19-11:46:41,114.242.249.224,3,504193,0,373,0,11,11,12,13,10,22,211,213,20,104,142,4352,77710,198656,0,0,0,0
19-11:51:18,124.65.240.26,3,512806,711156,381,524,15,15,63,196,39,126,263,396,2,58,167,81600,281600,522944,1,0,1,0
19-12:04:43,61.148.243.117,3,524824,44168,377,32,0,840,2673,5395,1898,5492,6051,10880,20,29,30,0,21347,26280,0,0,0,0
19-12:05:0,116.213.168.183,11,534118,626398,395,475,32,32,2288,5587,5302,23854,12153,120000,5,19,33,81600,286427,441728,8,0,8,1
19-12:22:14,61.50.248.5,3,524824,0,361,0,14,13,13,14,8,28,213,214,20,74,137,5888,72007,131072,0,0,0,0
19-12:23:34,61.135.172.70,3,537662,8224,398,7,13,13,15,18,8,26,215,218,20,36,58,81600,353122,522944,1,0,2,0
19-12:23:48,61.50.248.5,3,524826,0,360,0,14,13,14,14,15,55,213,214,20,75,135,5888,74368,131072,0,0,0,0
19-12:24:23,61.50.248.5,3,524826,0,361,0,13,13,13,14,11,42,213,214,20,70,137,5888,66958,131072,0,0,0,0
19-12:19:25,123.127.137.132,4,511332,2365228,353,1635,14,14,669,1710,1876,4850,4395,120000,5,9,35,65536,246961,262144,17,1,9,10
19-12:35:32,123.124.145.250,45,529323,288000,552,300,17,17,28,60,24,69,227,571,8,52,171,81600,219600,459840,6,2,2,0
19-12:45:34,61.148.242.174,3,524808,0,384,0,39,39,242,556,111,638,545,1206,20,82,142,27424,77576,128800,0,0,0,0
19-12:45:34,61.148.242.174,3,524817,330,385,1,56,56,233,595,156,454,536,1299,20,78,171,27424,78121,252096,0,0,0,0
19-12:45:58,61.148.242.174,3,524817,0,384,0,435,142,331,613,519,1742,1534,2177,20,74,126,24672,71708,115104,0,0,0,0
19-12:45:58,61.148.242.174,3,524808,2740,384,2,435,135,354,588,531,1742,1568,2177,20,73,117,27424,68036,106880,0,0,0,0
19-12:46:20,61.148.242.174,3,524808,0,384,0,542,102,334,562,439,1429,1327,1955,20,67,98,27424,65002,98656,0,0,0,0
19-12:46:20,61.148.242.174,3,524817,0,385,0,542,125,349,576,422,1435,1345,1955,20,68,105,27424,65024,95904,0,0,0,0
19-12:50:52,202.108.2.42,3,526174,6750,391,5,13,13,13,14,6,26,213,214,20,73,181,0,35520,194432,0,0,0,0
19-12:50:50,202.108.2.42,3,517946,4050,384,3,13,12,13,14,9,26,213,214,20,81,189,0,41510,191744,0,0,0,0
19-12:52:7,117.79.93.39,3,537228,13140,368,9,11,11,12,13,7,22,212,213,20,85,141,0,34208,196224,0,0,0,0
19-12:50:15,123.127.137.132,10,534683,1334325,370,933,14,14,1066,2690,1453,3426,3583,120000,5,9,30,65536,251796,262144,11,0,9,3
19-12:53:2,111.196.29.183,10,524732,1636700,405,1259,17,17,217,557,864,2159,2297,19165,5,12,49,81600,359086,522944,21,0,4,18
19-12:55:9,202.108.2.42,3,513896,4050,381,3,13,13,13,14,8,26,213,214,20,80,181,0,41382,191744,0,0,0,0
19-12:49:51,114.253.185.236,3,546496,0,382,0,16,16,48,81,48,99,247,281,20,105,162,0,128329,384576,0,0,0,0
19-12:49:51,114.253.185.236,3,549120,0,384,0,17,17,43,61,52,104,242,261,20,98,165,0,97038,385920,0,0,0,0
19-12:57:33,61.50.248.5,3,524829,0,361,0,14,13,14,14,9,28,213,214,20,73,136,5888,67328,131072,0,0,0,0
19-12:57:50,117.79.93.39,3,515495,5840,354,4,14,13,14,16,9,28,214,216,20,88,173,0,37209,207360,0,0,0,0
19-12:59:6,123.127.137.132,36,513017,1329739,353,916,13,13,443,1672,1339,4867,3625,6316,5,11,41,65536,248985,262144,11,0,5,7
19-13:00:23,114.254.134.166,3,510584,186800,377,147,0,919,3458,22728,3009,35086,23948,120000,20,42,66,13632,274666,522944,3,2,1,0
19-13:01:32,61.148.199.2,3,529988,1134140,365,788,35,35,444,559,393,1162,1385,5103,5,8,34,65536,255564,262144,21,0,8,12
19-13:02:15,123.115.163.103,3,512833,768928,379,568,60,59,802,2762,969,4332,3366,120000,6,27,57,81664,211733,262400,5,0,6,0
19-13:02:40,123.127.137.132,36,506040,1356872,348,930,244,234,1089,2377,1517,3410,3940,120000,5,11,36,65536,250578,262144,12,0,5,8
19-13:12:17,61.50.248.5,3,524831,0,361,0,13,13,13,14,9,26,213,214,20,71,135,5888,68152,131072,0,0,0,0
19-13:18:56,61.50.248.5,3,524831,0,361,0,14,13,14,14,16,55,213,214,20,71,134,5888,67171,131072,0,0,0,0
19-13:17:27,111.205.210.13,97,507409,552960,496,540,0,108,1674,6490,546,10909,5855,120000,20,50,101,81600,192416,338688,1,0,1,0
19-13:21:17,61.50.248.5,3,524831,0,361,0,13,13,13,15,9,26,213,215,20,74,135,5888,71424,131072,0,0,0,0
19-13:22:34,61.149.143.30,3,548727,165920,406,122,0,432,2507,25619,3305,12936,6401,66870,6,64,242,81664,149824,262400,2,0,1,0
19-13:36:49,114.254.210.37,38,520779,2851341,385,2111,0,1859,1966,2106,713,3023,6048,27675,5,15,43,81600,415330,527680,29,0,12,17
19-13:51:35,61.149.183.86,3,527618,756838,363,520,85,85,326,1009,414,2438,2194,4617,5,8,31,16384,246736,262144,40,0,0,39
19-13:52:38,125.35.106.19,3,501669,20389,357,22,0,3819,5306,6252,1091,11196,10649,17394,5,28,57,126640,129940,129940,1,1,0,0
19-13:54:31,114.249.127.87,127,548635,139392,379,96,0,230,355,598,250,460,792,1015,20,55,127,16384,212992,262144,1,0,1,0
19-14:00:50,61.50.248.5,3,524818,0,361,0,13,13,13,14,8,26,213,214,20,73,136,5888,67128,131072,0,0,0,0
19-14:08:1,202.60.121.81,37,506952,1578064,350,1118,38,38,505,799,1198,2484,2523,5059,5,11,39,65536,248985,262144,9,0,2,7
19-14:13:9,202.60.121.81,14,528852,1737552,365,1201,517,29,794,1126,550,1887,2180,6378,5,10,30,65536,248045,262144,17,0,2,15
19-14:20:20,202.60.121.81,24,511713,1737518,353,1214,88,88,525,1094,914,2472,2626,6090,5,13,46,65536,244200,262144,8,0,2,7
19-14:25:5,61.50.248.5,3,524820,0,361,0,14,13,14,15,9,28,213,215,20,74,137,5888,68451,131072,0,0,0,0
19-14:26:10,61.50.248.5,3,524820,0,361,0,14,13,13,14,14,56,213,214,20,74,136,5888,72661,131072,0,0,0,0
19-14:28:25,61.50.248.5,3,524820,0,360,0,14,13,14,14,13,43,213,214,20,74,134,5888,71296,131072,0,0,0,0
19-14:29:6,61.50.248.5,3,524820,0,361,0,14,13,13,14,9,33,213,214,20,73,137,5888,67982,131072,0,0,0,0
19-15:06:15,202.99.59.7,3,518789,4607509,384,3440,15,15,15,15,30,30,32905,120000,5,32,99,81600,275558,690880,4,0,1,2
19-15:12:11,123.123.9.84,3,510838,110160,379,81,0,625,942,1373,936,1582,2383,18396,20,52,172,81600,172880,522944,1,0,0,0
19-15:13:10,202.108.2.42,3,515700,4050,382,3,13,13,13,14,7,26,213,214,20,89,184,0,45781,194432,0,0,0,0
19-15:13:9,202.108.2.42,3,510428,9450,379,7,13,12,13,14,8,26,213,214,20,70,133,0,29877,186368,0,0,0,0
19-15:19:12,111.195.22.237,6,531236,295120,394,217,32,32,231,558,147,547,537,3451,20,56,193,81664,144076,197120,1,0,1,0
19-15:21:27,114.241.64.12,3,516960,1440,359,1,17,17,40,88,22,128,240,288,20,61,152,14720,110284,567680,0,0,0,0
19-15:33:57,124.64.216.132,3,501066,152656,370,119,0,758,1253,2062,891,3122,3099,14896,6,19,40,13696,245308,439040,5,0,5,0
19-15:33:16,202.60.121.81,3,512787,985429,354,711,18,17,113,1072,160,2596,1631,6990,5,15,73,65536,216627,262144,16,0,0,15
19-15:39:19,202.108.2.42,3,518074,4050,384,3,13,13,13,14,8,26,213,214,20,81,184,0,41267,191744,0,0,0,0
19-15:41:8,202.108.2.42,3,513896,4050,381,3,13,13,13,14,8,26,213,214,20,81,185,0,41241,191744,0,0,0,0
19-15:46:18,202.60.126.153,41,539624,564444,372,389,520,20,564,1434,1609,3791,3378,4837,5,18,39,65376,65700,65700,2,0,2,1
19-15:45:38,202.108.2.42,3,520774,4050,386,3,13,13,13,14,7,26,213,214,20,78,187,0,45862,199808,0,0,0,0
19-15:45:17,124.65.150.10,3,516086,2943158,382,2219,12,12,15,37,17,133,2563,120000,5,14,42,81664,339846,523008,27,0,8,19
19-15:49:53,123.112.18.141,3,541723,0,400,0,14,14,40,78,33,107,240,278,20,79,150,81600,191232,391808,0,0,0,0
19-15:49:4,114.241.44.133,3,547707,514080,405,378,21,21,114,7999,105,10320,336,120000,20,63,181,81600,175584,522944,1,0,1,0
19-15:56:32,123.121.118.180,3,537663,0,398,0,16,16,24,45,16,54,224,245,20,91,207,81664,170905,263936,0,0,0,0
19-16:00:20,114.244.132.192,3,525595,628320,389,462,25,25,74,16412,62,13490,274,120000,5,61,218,81600,169328,522944,2,0,1,1
19-16:10:6,202.108.2.42,3,529328,6750,393,5,13,13,13,14,7,26,213,214,20,91,189,0,38144,194432,0,0,0,0
19-16:09:53,202.108.2.42,3,534274,4050,396,3,13,13,13,14,9,26,213,214,20,76,176,0,40448,210688,0,0,0,0
19-16:10:51,124.65.19.116,3,517019,95040,361,66,12,12,17,28,14,24,217,228,20,60,191,66048,114304,227328,0,0,1,0
19-16:13:10,61.148.244.19,3,524810,0,376,0,40,40,72,158,40,80,272,358,20,88,225,85248,240345,522880,0,0,0,0
19-16:21:28,114.254.39.209,3,500747,5440,369,4,20,20,88,237,83,396,376,630,20,57,128,61248,232640,512768,0,0,1,0
19-16:23:59,114.254.39.209,3,528677,0,391,0,20,20,73,188,80,373,273,561,20,84,198,61248,222016,521984,0,0,0,0
19-16:26:49,114.254.39.209,3,528325,0,391,0,18,18,97,362,115,662,481,1024,20,71,152,61248,255850,522944,0,0,0,0
19-16:23:8,118.192.135.94,3,519888,10220,357,7,114,113,117,127,48,228,327,342,15,32,71,0,51072,146048,3,0,5,0
19-16:30:39,111.192.91.135,3,501079,97256,347,67,0,754,882,1196,409,1407,2097,3066,20,38,58,16384,234666,262144,0,0,1,0
19-16:30:59,111.203.3.1,3,532503,1033680,366,708,14,14,867,3111,3522,20535,6598,120000,5,15,107,129320,129898,129940,4,0,3,1
19-16:36:45,124.64.74.240,68,510980,1097520,378,807,47,47,4458,18768,5547,22417,11154,41185,6,50,138,81664,171468,263936,2,0,1,0
19-16:59:15,114.248.211.84,3,526962,66570,390,52,23,23,659,1899,353,2575,3083,6196,5,41,100,81600,211032,522944,2,0,1,1
19-17:06:51,123.115.162.225,3,530038,1360,393,1,15,15,71,742,72,399,271,1206,20,59,223,13632,96089,522944,0,0,0,0
19-17:16:53,123.117.104.92,3,530048,0,392,0,17,17,44,95,31,111,244,295,20,94,212,81600,268949,522944,0,0,0,0
19-17:19:51,202.108.2.42,3,526628,6750,391,5,13,13,13,14,7,26,213,214,20,91,189,0,38144,194432,0,0,0,0
19-17:20:50,124.64.83.204,3,518235,2720,383,2,96,96,150,310,174,296,457,653,20,49,182,81600,157088,522944,0,0,1,0
19-17:24:8,114.243.98.74,3,530100,0,391,0,15,15,22,57,15,74,221,257,20,94,226,81600,240064,522944,0,0,0,0
19-17:24:41,123.116.95.146,3,530100,20400,392,15,13,13,16,23,10,26,216,223,20,42,53,81600,335392,522944,0,0,1,0
19-17:25:42,202.108.2.42,3,515700,4050,382,3,13,13,13,14,9,26,213,214,20,89,181,0,46080,194432,0,0,0,0
19-17:29:26,114.249.12.168,3,530100,0,393,0,12,12,23,50,13,32,222,250,20,102,224,81600,281760,522944,0,0,0,0
19-17:28:9,202.108.2.42,3,526628,6750,391,5,13,13,13,14,8,26,213,214,20,90,186,0,38388,194432,0,0,0,0
19-17:30:7,202.108.2.42,3,521100,4050,386,3,13,13,13,13,8,26,213,213,20,89,183,0,46080,194432,0,0,0,0
19-17:31:10,202.108.2.42,3,518400,4050,384,3,13,13,13,15,9,26,213,215,20,89,184,0,46080,194432,0,0,0,0
19-17:48:26,202.108.2.42,3,523928,6750,389,5,13,13,13,14,7,26,213,214,20,89,181,0,38516,194432,0,0,0,0
19-17:49:16,202.108.2.42,3,538452,4050,399,3,13,13,13,14,8,26,213,214,20,76,182,0,45491,213376,0,0,0,0
19-17:53:56,111.197.64.151,3,540368,597040,400,439,21,21,1312,10893,1270,6545,2889,120000,20,58,206,81600,167424,520640,1,0,1,0
19-18:06:3,123.122.217.211,3,530100,0,392,0,19,19,32,66,24,38,232,266,20,94,229,81600,237875,522944,0,0,0,0
19-18:30:32,111.202.197.130,3,514744,5261840,381,3869,16,16,24,90,60,213,731,120000,5,14,34,81664,144384,227072,17,0,7,11
19-18:33:50,202.108.2.42,3,531574,6750,395,5,13,13,13,14,7,26,213,214,20,75,184,0,35520,194432,0,0,0,0
19-18:36:41,114.240.219.79,3,530100,0,392,0,17,17,46,88,23,93,246,120000,2,87,205,81664,186880,263936,1,0,0,0
